chrom	start	end	avg_depth_from_bam_files	recombination_rate_50site_minimum	recombination_rate_200site_minimum	U20_bel_popA	U50_bel_popA	Q95_bel_popA	informative_sites_bel_popA	U20_bel_popB	U50_bel_popB	Q95_bel_popB	informative_sites_bel_popB	mid_position	sites_summ_stats	pi_belem	pi_tapajos	pi_xingu	dxy_tapajos_belem	dxy_xingu_belem	dxy_tapajos_xingu	Fst_tapajos_belem	Fst_xingu_belem	Fst_tapajos_xingu	Tapajos_enrichment	Xingu_enrichment	Belem_enrichment	Tapajos_RTH	Xingu_RTH	Xingu_RTH_inverse	Belem_RTH	Belem_RTH_inverse	Xingu_Belem_RTH	Tapajos_Xingu_RTH	Tapajos_Xingu_RTH_inverse	TMRCAH_Xin_Bel	TMRCAH_Tap_Xin	Tapajos_Xingu_JCR	row_id
Chromosome_4_RagTag	55310000	55320000	13.89181818	6.4e-10	6.4e-10	0	0	0	0	0	0	0	0	55315000	320	0.0739	0.118	0.1032	0.1084	0.1223	0.1353	0.0625	0.1578	0.1016	2.761	5.327	2.882	1	0.601	1.663893511	0.863	1.158748552	0.996	0.957	1.044932079	184691.256	177435.06	1.040894939	68116
Chromosome_4_RagTag	57820000	57830000	14.42030303	1.53e-9	1.53e-9	0	0	0	0	0	0	0	0	57825000	237	0.0498	0.1612	0.1477	0.1573	0.1388	0.1567	0.2012	0.1605	0.0075	1.87	1.997	8.365	1.308	1.327	0.753579503	0.456	2.192982456	0.982	1.29	0.775193798	98274.042	131354.761	0.748157442	68346
Chromosome_4_RagTag	57850000	57860000	14.40484848	2.11e-9	2.11e-9	0	0	0	0	0	0	0	0	57855000	310	0.102	0.1073	0.2123	0.3225	0.2387	0.1937	0.5163	0.1997	0.0927	5.358	1.824	7.625	0.82	0.907	1.102535832	0.229	4.366812227	0.869	0.936	1.068376068	211894.593	230614.792	0.918824812	68349
Chromosome_4_RagTag	64480000	64490000	14.36151515	3.54e-9	3.54e-9	0	0	0	0	0	0	0	0	64485000	281	0.0734	0.1342	0.0952	0.1368	0.116	0.1205	0.1403	0.1567	0.0251	3.014	2.648	6.717	1.015	0.828	1.207729469	0.794	1.259445844	0.997	1.033	0.968054211	126358.41	131379.71	0.961780247	68879
Chromosome_4_RagTag	64820000	64830000	14.03333333	9.58e-10	9.58e-10	0	0	0	0	0	0	0	0	64825000	243	0.0609	0.127	0.0973	0.1348	0.1097	0.1252	0.1825	0.1589	0.0563	2.242	3.163	8.045	1.307	0.927	1.078748652	0.057	17.54385965	0.965	1.304	0.766871166	107768.267	145997.545	0.738151227	68913
Chromosome_4_RagTag	64830000	64840000	13.87151515	9.58e-10	9.58e-10	0	0	0	0	0	0	0	0	64835000	295	0.0594	0.1557	0.1246	0.1639	0.1269	0.1511	0.2117	0.1541	0.0383	3.108	2.826	7.914	0.721	0.635	1.57480315	0.039	25.64102564	1.515	0.685	1.459854015	265171.628	130267.205	2.035597739	68914
Chromosome_4_RagTag	70390000	70400000	13.65909091	1.24e-9	NA	0	0	0	0	0	0	0	0	70395000	127	0.1169	0.1786	0.1565	0.1949	0.2062	0.1901	0.1407	0.2004	0.0637	3.059	5.82	9.511	0.935	0.491	2.036659878	0.18	5.555555556	1	0.804	1.243781095	104873.1	84344.235	1.243393813	69450
Chromosome_4_RagTag	70520000	70530000	14.36151515	9.79e-10	NA	0	0	0	0	0	0	0	0	70525000	92	0.1387	0.1225	0.0899	0.1455	0.1915	0.1875	0.0553	0.2587	0.2817	2.793	9.371	3.451	0.582	0.425	2.352941176	0.817	1.223990208	0.817	1	1	85712.826	104873.1	0.817300394	69461
Chromosome_4_RagTag	70750000	70760000	14.07515152	9.77e-10	NA	0	0	0	0	0	0	0	0	70755000	58	0.0468	0.0837	0.0612	0.0961	0.0819	0.0872	0.1953	0.2036	0.0947	11.752	10.037	8.189	1	0.987	1.013171226	1	1	1.069	1.069	0.935453695	35763.661	35763.661	1	69483
Chromosome_4_RagTag	70760000	70770000	13.73787879	9.77e-10	NA	0	0	0	0	0	0	0	0	70765000	59	0.0818	0.0572	0.0875	0.1199	0.1405	0.1225	0.2711	0.248	0.2531	11.247	9.937	6.988	1	0.563	1.776198934	1	1	1.772	1.772	0.564334086	59253.4	59253.4	1	69484
Chromosome_4_RagTag	70770000	70780000	14.45090909	9.77e-10	NA	0	0	0	0	0	0	0	0	70775000	83	0.0436	0.1031	0.0596	0.1058	0.0771	0.1096	0.1849	0.196	0.1534	12.278	10.311	5.762	1	0.952	1.050420168	1	1	1.509	1.509	0.662690524	50477.014	50477.014	1	69485
Chromosome_4_RagTag	70790000	70800000	14.24939394	1.5e-9	1.5e-9	0	0	0	0	0	0	0	0	70795000	54	0.1001	0.1279	0.093	0.1764	0.1502	0.1509	0.2194	0.2192	0.1582	8.1	10.514	7.53	1.134	0.476	2.100840336	1.217	0.821692687	1.402	1.168	0.856164384	39635.596	34961.772	1.133683842	69486
Chromosome_4_RagTag	70830000	70840000	14.32121212	1.54e-9	1.54e-9	0	0	0	0	0	0	0	0	70835000	75	0.0698	0.089	0.0626	0.1205	0.0959	0.113	0.2101	0.1849	0.2013	12.871	7.582	6.767	0.821	1	1	1	1	1	1	1	33440.5	33440.5	1	69489
Chromosome_4_RagTag	70860000	70870000	14.49	9.71e-10	NA	0	0	0	0	0	0	0	0	70865000	74	0.067	0.0791	0.0732	0.1206	0.1129	0.1228	0.2499	0.2338	0.2362	13.92	11.912	6.902	1	1	1	0.878	1.138952164	1	1	1	33440.5	33440.5	1	69491
Chromosome_4_RagTag	70870000	70880000	14.84	7.28e-10	NA	0	0	0	0	0	0	0	0	70875000	75	0.0702	0.0819	0.0566	0.1353	0.0945	0.083	0.2854	0.1998	0.0929	14.62	10.763	7.154	1	1	1	0.677	1.477104874	1	1	1	33440.5	33440.5	1	69492
Chromosome_4_RagTag	70880000	70890000	17.59090909	7.28e-10	NA	0	0	0	0	0	0	0	0	70885000	68	0.0676	0.0912	0.053900000000000003	0.1233	0.1034	0.1218	0.2207	0.2635	0.2605	14.937	8.23	6.386	1	1	1	0.607	1.647446458	1	1	1	33440.5	33440.5	1	69493
Chromosome_4_RagTag	70890000	70900000	14.78181818	7.28e-10	NA	0	0	0	0	0	0	0	0	70895000	77	0.0892	0.0511	0.0846	0.0983	0.1315	0.1031	0.1711	0.2057	0.2023	14.937	8.132	7.366	1	1	1	0.563	1.776198934	1	1	1	33440.5	33440.5	1	69494
Chromosome_4_RagTag	70900000	70910000	14.44242424	1e-9	NA	0	0	0	0	0	0	0	0	70905000	71	0.0581	0.094	0.0464	0.1377	0.0795	0.1313	0.2939	0.2106	0.3143	14.937	7.544	7.506	1	1	1	0.563	1.776198934	1	1	1	33440.5	33440.5	1	69495
Chromosome_4_RagTag	70920000	70930000	13.92121212	1.07e-9	NA	0	0	0	0	0	0	0	0	70925000	85	0.0673	0.0741	0.0566	0.1147	0.0936	0.1191	0.242	0.2064	0.296	14.937	7.944	7.305	1	1	1	0.563	1.776198934	1	1	1	33440.5	33440.5	1	69496
Chromosome_4_RagTag	70930000	70940000	14.42242424	1.07e-9	NA	0	0	0	0	0	0	0	0	70935000	56	0.085	0.0869	0.0535	0.121	0.1108	0.1151	0.1727	0.2371	0.249	14.397	7.385	7.082	1	1	1	0.605	1.652892562	1.021	1	1	34154.827	33440.5	1.021361134	69497
Chromosome_4_RagTag	71450000	71460000	13.90181818	1.25e-9	NA	0	0	0	0	0	0	0	0	71455000	62	0.0741	0.0938	0.047	0.1286	0.0819	0.0908	0.214	0.1541	0.1322	8.56	2.928	7.684	1	1.533	0.652315721	1	1	1.679	1	1	56155.852	33440.5	1.679276685	69498
Chromosome_4_RagTag	71460000	71470000	13.11818182	1.25e-9	NA	0	0	0	0	0	0	0	0	71465000	94	0.0437	0.0838	0.0599	0.0923	0.0712	0.0832	0.1869	0.1556	0.0752	15.564	3.565	10.395	0.617	1.093	0.914913083	0.804	1.243781095	1.093	0.617	1.620745543	59253.443	33440.5	1.77190661	69499
Chromosome_5_RagTag	15320000	15330000	13.22606061	1.96e-9	1.96e-9	0	0	0	0	0	0	0	0	15325000	149	0.0372	0.125	0.0853	0.1228	0.0904	0.1205	0.2085	0.1854	0.0698	2.991	4.009	9.914	1.098	0.852	1.17370892	0.052	19.23076923	0.991	0.689	1.45137881	117773.004	78551.681	1.499305966	71705
Chromosome_5_RagTag	15510000	15520000	14.18939394	1.53e-9	1.53e-9	0	0	0	0	0	0	0	0	15515000	236	0.1554	0.1737	0.159	0.2288	0.227	0.1909	0.1669	0.1822	0.0694	3.878	2.911	7.538	0.926	1	1	0.131	7.633587786	1.034	1.13	0.884955752	193296.448	210957.922	0.916279636	71724
Chromosome_5_RagTag	15900000	15910000	14.40242424	1.62e-9	1.62e-9	0	0	0	0	0	0	0	0	15905000	238	0.0927	0.1322	0.1042	0.1282	0.1427	0.1556	0.0671	0.1832	0.1391	3.603	4.915	5.123	0.856	0.579	1.727115717	0.887	1.127395716	1.334	1.033	0.968054211	152854.737	110281.79	1.386037867	71763
Chromosome_5_RagTag	15910000	15920000	14.14606061	1.36e-9	1.36e-9	0	0	0	0	0	0	0	0	15915000	193	0.1076	0.0997	0.135	0.1135	0.1855	0.2085	0.0466	0.2076	0.2768	6.61	5.917	3.782	0.597	0.83	1.204819277	0.869	1.150747986	2.216	2.097	0.476871722	162879.712	146361.829	1.112856495	71764
Chromosome_5_RagTag	22810000	22820000	13.74333333	8.47e-10	8.47e-10	0	0	0	0	0	0	0	0	22815000	201	0.0336	0.1477	0.1442	0.1242	0.1309	0.1485	0.1593	0.1798	0.0086	2.504	3.978	10.856	1.515	1.339	0.74682599	0.149	6.711409396	0.765	1.485	0.673400673	64727.764	128254.176	0.504683481	72447
Chromosome_5_RagTag	28880000	28890000	13.85515152	1.89e-9	1.89e-9	0	0	0	0	0	0	0	0	28885000	156	0.1719	0.1813	0.1122	0.1974	0.1993	0.1967	0.0571	0.1723	0.1501	3	4.71	3.606	1.178	0.571	1.751313485	0.84	1.19047619	1.014	0.579	1.727115717	139243.38	60515.841	2.300941005	73049
Chromosome_5_RagTag	31390000	31400000	13.85212121	2.07e-10	2.07e-10	0	0	0	0	0	0	0	0	31395000	196	0.0994	0.065	0.1663	0.2322	0.1918	0.1456	0.4833	0.1775	0.1095	6.829	2.394	6.766	0.329	0.991	1.009081736	0.333	3.003003003	0.731	0.817	1.223990208	104873.1	120997.98	0.866734304	73299
Chromosome_5_RagTag	32090000	32100000	14.30424242	7.19e-10	7.19e-10	0	0	0	0	0	0	0	0	32095000	242	0.151	0.1649	0.0948	0.1861	0.1765	0.1472	0.0837	0.1842	0.065	2.582	3.931	5.248	0.855	1.156	0.865051903	0.791	1.264222503	1.108	1.122	0.891265597	171659.606	158891.448	1.080357742	73369
Chromosome_5_RagTag	32900000	32910000	13.43454545	2.01e-9	2.01e-9	1	0	0.385	1	0	0	0	0	32905000	174	0.113	0.0918	0.1462	0.2005	0.1765	0.1282	0.3294	0.1516	0.0364	3.935	1.703	6.328	0.353	1.042	0.959692898	0.977	1.023541453	1.349	0.858	1.165501166	158516.252	110037.893	1.440560589	73449
Chromosome_5_RagTag	32910000	32920000	13.79484848	2.01e-9	2.01e-9	0	0	0	0	0	0	0	0	32915000	168	0.0649	0.1002	0.1423	0.1726	0.1687	0.1225	0.3587	0.2313	0.0049	2.656	1.746	9.918	1.042	1.038	0.963391137	0.553	1.808318264	1.121	1.056	0.946969697	120392.677	113741.784	1.058473612	73450
Chromosome_5_RagTag	33690000	33700000	13.56636364	1.66e-9	1.66e-9	0	0	0	0	0	0	0	0	33695000	209	0.1528	0.0995	0.1556	0.1357	0.2378	0.2567	0.0373	0.2139	0.331	4.971	7.131	2.252	0.996	0.563	1.776198934	0.996	1.004016064	1.465	2.468	0.405186386	154485.032	259601.904	0.595084357	73528
Chromosome_5_RagTag	37630000	37640000	13.68090909	9.44e-10	9.44e-10	0	0	0	0	0	0	0	0	37635000	270	0.208	0.219	0.1133	0.2223	0.2281	0.2031	0.0206	0.1799	0.1043	2.102	5.826	3.646	1.902	0.672	1.488095238	1.713	0.583771162	0.996	1.513	0.660938533	177041.74	204889.995	0.864081919	73921
Chromosome_5_RagTag	41670000	41680000	14.44181818	1.08e-9	1.08e-9	0	0	0	0	0	0	0	0	41675000	172	0.0831	0.1136	0.0829	0.127	0.1146	0.1151	0.13	0.1607	0.081	4.54	6.312	7.107	1.023	0.561	1.782531194	0.13	7.692307692	0.822	1.023	0.977517107	84800.432	104873.1	0.808600413	74323
Chromosome_5_RagTag	42100000	42110000	13.82515152	9.93e-10	9.93e-10	0	0	0	0	0	0	0	0	42105000	288	0.0482	0.1247	0.1356	0.1618	0.1433	0.1341	0.309	0.2093	0.0147	2.656	2.64	10.776	1.308	1.294	0.772797527	0.359	2.78551532	0.999	1.408	0.710227273	153060.142	195284.132	0.783781767	74366
Chromosome_5_RagTag	42130000	42140000	13.63515152	2.76e-9	2.76e-9	0	0	0	0	0	0	0	0	42135000	264	0.0469	0.1331	0.1035	0.1156	0.1156	0.1336	0.1271	0.2046	0.0616	1.827	3.558	10.206	1.702	1.672	0.598086124	0.32	3.125	1	1.979	0.50530571	71602.32	129442.068	0.553161125	74369
Chromosome_5_RagTag	42160000	42170000	13.83606061	1.96e-9	1.96e-9	0	0	0	0	0	0	0	0	42165000	265	0.0813	0.1875	0.1844	0.2029	0.1877	0.1865	0.2071	0.1648	0.0014	2.575	1.477	10.052	1.522	1.739	0.575043128	0.033	30.3030303	0.607	1.839	0.54377379	108748.901	205405.876	0.529434226	74372
Chromosome_5_RagTag	42190000	42200000	13.84181818	0	0	0	0	0	0	0	0	0	0	42195000	231	0.0309	0.1419	0.1273	0.1291	0.1117	0.1432	0.2019	0.1608	0.0313	4.002	1.683	11.247	3.131	1	1	0.055	18.18181818	1	3.131	0.319386777	59253.4	185497.5	0.319429642	74375
Chromosome_5_RagTag	42240000	42250000	13.14121212	7.08e-10	7.08e-10	0	0	0	0	0	0	0	0	42245000	190	0.0386	0.1283	0.0824	0.1296	0.0921	0.1118	0.2211	0.2008	0.0309	1.613	2.552	8.873	2.502	0.93	1.075268817	0.209	4.784688995	0.869	1.911	0.523286238	59253.4	137567.698	0.430721753	74380
Chromosome_5_RagTag	43450000	43460000	13.87848485	2.07e-9	2.07e-9	0	0	0	0	0	0	0	0	43455000	238	0.0731	0.172	0.138	0.1835	0.1491	0.1642	0.2032	0.1663	0.0294	2.979	2.019	6.447	1.761	0.969	1.031991744	0.31	3.225806452	0.532	1.364	0.73313783	79452.456	209888.186	0.378546585	74500
Chromosome_5_RagTag	49820000	49830000	13.6769697	9.7e-10	9.7e-10	0	0	0	0	0	0	0	0	49825000	151	0.0277	0.117	0.0805	0.1663	0.0833	0.1308	0.3998	0.2035	0.143	8.091	3.394	11.777	2.816	1	1	0.097	10.30927835	0.694	3.136	0.318877551	23216.51	104873.1	0.221377169	75134
Chromosome_5_RagTag	50420000	50430000	14.47393939	1.85e-9	1.85e-9	0	0	0	0	0	0	0	0	50425000	227	0.0269	0.2182	0.2204	0.2809	0.1878	0.2466	0.3986	0.1913	0.0588	4.1	1.569	7.11	1.643	2.233	0.447828034	0.39	2.564102564	0.651	2.569	0.38925652	81569.141	164857.266	0.494786448	75194
Chromosome_5_RagTag	52960000	52970000	14.182727270000001	1e-9	1e-9	0	0	0	0	0	0	0	0	52965000	180	0.141	0.0638	0.144	0.2026	0.2009	0.1103	0.3342	0.1705	0.0287	3.571	1.475	5.176	0.672	1.339	0.74682599	0.753	1.328021248	1.955	0.937	1.067235859	191244.425	93181.842	2.052378671	75448
Chromosome_5_RagTag	60080000	60090000	14.11878788	1.66e-9	1.66e-9	0	0	0	0	0	0	0	0	60085000	234	0.0785	0.1859	0.119	0.1456	0.1432	0.1803	0.0495	0.1807	0.0863	2.395	5.308	6.143	1.064	0.383	2.610966057	0.911	1.097694841	1.051	0.584	1.712328767	157418.432	82333.252	1.91196665	76141
Chromosome_5_RagTag	61970000	61980000	14.20909091	4.15e-9	4.15e-9	0	0	0	0	0	0	0	0	61975000	264	0.1001	0.1631	0.1297	0.1753	0.1585	0.1651	0.1456	0.1579	0.0613	2.745	2.885	5.361	1.682	0.923	1.083423619	0.275	3.636363636	0.876	1.126	0.888099467	91112.573	104762.286	0.869707759	76330
Chromosome_5_RagTag	65040000	65050000	13.93575758	4.03e-9	4.03e-9	0	0	0	0	0	0	0	0	65045000	260	0.0484	0.1874	0.113	0.1993	0.1105	0.1872	0.2617	0.1503	0.1134	3.729	3.072	6.565	2.132	0.931	1.074113856	0.201	4.975124378	0.811	1.552	0.644329897	122625.207	188851.74	0.649319974	76637
Chromosome_6_RagTag	10960000	10970000	14.22272727	7.63e-10	7.63e-10	0	0	0	0	0	0	0	0	10965000	141	0.109	0.0631	0.1004	0.1722	0.1519	0.0909	0.3391	0.1854	0.0518	6.125	2.132	6.23	0.956	0.782	1.278772379	0.834	1.199040767	1.108	0.848	1.179245283	65640.158	50218.885	1.307081151	78611
Chromosome_6_RagTag	18640000	18650000	13.79818182	9.61e-10	9.61e-10	0	0	0	0	0	0	0	0	18645000	241	0.0827	0.0935	0.109	0.1474	0.1343	0.1079	0.2566	0.1654	0.0317	2.696	2.802	8.515	0.696	0.865	1.156069364	0.28	3.571428571	1.043	0.813	1.2300123	155616.817	122610.468	1.269196827	79378
Chromosome_6_RagTag	18650000	18660000	14.37	9.61e-10	9.61e-10	0	0	0	0	0	0	0	0	18655000	243	0.0699	0.11	0.1034	0.143	0.131	0.1161	0.2323	0.2005	0.0425	3.527	2.793	9.951	0.952	1.192	0.838926174	0.171	5.847953216	1.382	0.983	1.017293998	159358.306	108098.076	1.474201132	79379
Chromosome_6_RagTag	23120000	23130000	13.75727273	1.05e-9	1.05e-9	0	0	0	0	0	0	0	0	23125000	217	0.071	0.1411	0.1133	0.1362	0.1392	0.1355	0.1274	0.1996	0.0323	2.743	4.121	5.79	0.991	0.765	1.307189542	0.395	2.53164557	0.948	0.957	1.044932079	175822.572	177435.06	0.990912236	79825
Chromosome_6_RagTag	24890000	24900000	13.97727273	1.75e-9	1.75e-9	0	0	0	0	0	0	0	0	24895000	165	0.0754	0.0954	0.0685	0.1139	0.1011	0.0837	0.1462	0.1702	0.011	3.035	3.148	7.025	0.949	1	1	0.493	2.028397566	1	1	1	72483.113	72483.113	1	80000
Chromosome_6_RagTag	27240000	27250000	13.87969697	1.3e-9	1.3e-9	0	0	0	0	0	0	0	0	27245000	159	0.0872	0.1413	0.1329	0.1329	0.1593	0.1557	0.0772	0.1797	0.0642	1.813	4.548	7.2	0.917	0.547	1.828153565	0.399	2.506265664	0.996	0.707	1.414427157	161660.227	98463.624	1.641826905	80235
Chromosome_6_RagTag	34330000	34340000	13.81666667	8.98e-10	NA	0	0	0	0	0	0	0	0	34335000	114	0.0336	0.1021	0.1351	0.1174	0.1168	0.13	0.2723	0.1519	0.0455	3.831	3.871	11.704	1	1	1	0.318	3.144654088	0.869	1	1	51509.53	59253.4	0.869309272	80943
Chromosome_6_RagTag	34460000	34470000	14.29212121	5.83e-10	NA	0	0	0	0	0	0	0	0	34465000	111	0.0623	0.0811	0.0855	0.1276	0.1006	0.1228	0.2855	0.1508	0.1917	5.846	7.497	8.199	1.1	0.507	1.972386588	0.383	2.610966057	0.864	1.594	0.627352572	34479.469	59253.4	0.581898575	80956
Chromosome_6_RagTag	34570000	34580000	14.19515152	8.94e-10	8.94e-10	0	0	0	0	0	0	0	0	34575000	154	0.0383	0.0999	0.1125	0.1259	0.1174	0.1239	0.2967	0.2085	0.0767	3.749	4.326	10.359	1.667	1.092	0.915750916	0.216	4.62962963	0.859	1.488	0.672043011	47511.067	75676.492	0.627818042	80967
Chromosome_6_RagTag	34580000	34590000	14.15818182	9.42e-10	9.42e-10	0	0	0	0	0	0	0	0	34585000	139	0.0538	0.1282	0.0895	0.1244	0.1011	0.1373	0.1585	0.1668	0.1183	3.224	5.885	8.759	0.983	1.144	0.874125874	0.175	5.714285714	1	1.221	0.819000819	61078.188	73395.507	0.832178842	80968
Chromosome_6_RagTag	37560000	37570000	13.72090909	9.58e-10	NA	13	0	0.462	13	0	0	0	0	37565000	136	0.0538	0.0557	0.2067	0.314	0.1904	0.2061	0.7083	0.1773	0.2106	13.912	2.732	8.822	0.861	0.925	1.081081081	0.295	3.389830508	0.713	0.861	1.161440186	48670.111	59253.4	0.821389338	81266
Chromosome_6_RagTag	37570000	37580000	13.67878788	9.58e-10	NA	20	1	0.5	21	0	0	0	0	37575000	126	0.0547	0.0537	0.1866	0.3196	0.1877	0.1907	0.715	0.2066	0.2157	12.451	3.133	9.102	0.608	1	1	0.193	5.18134715	0.76	0.982	1.018329939	75220.295	98506.58	0.763606807	81267
Chromosome_6_RagTag	40130000	40140000	12.47242424	9.68e-10	9.68e-10	0	0	0	0	0	0	0	0	40135000	120	0.033	0.0715	0.1094	0.1125	0.1036	0.1091	0.3713	0.1759	0.0918	7.957	4.771	12.084	0.564	0.852	1.17370892	0.178	5.617977528	0.83	1	1	49186.368	59253.4	0.830102036	81523
Chromosome_6_RagTag	40150000	40160000	13.96757576	9.68e-10	9.68e-10	0	0	0	0	0	0	0	0	40155000	114	0.0352	0.0765	0.0893	0.1128	0.0893	0.0976	0.3429	0.1708	0.0809	7.084	3.827	10.436	0.4	0.974	1.026694045	0.126	7.936507937	0.4	0.93	1.075268817	33440.5	82519.447	0.405243869	81525
Chromosome_6_RagTag	40170000	40180000	14.20848485	1.21e-9	1.21e-9	0	0	0	0	0	0	0	0	40175000	170	0.0519	0.0797	0.0931	0.104	0.1195	0.1119	0.2295	0.2392	0.1281	5.768	6.462	11.04	0.917	0.717	1.394700139	0.207	4.830917874	1.112	0.991	1.009081736	102075.857	95749.16	1.066075744	81527
Chromosome_6_RagTag	40180000	40190000	14.15606061	1.21e-9	1.21e-9	0	0	0	0	0	0	0	0	40185000	113	0.0732	0.0773	0.094	0.1087	0.1284	0.1068	0.1854	0.2095	0.1091	3.92	7.968	6.726	1	0.564	1.773049645	0.625	1.6	1.539	1	1	91187.19	59253.4	1.538935994	81528
Chromosome_6_RagTag	42770000	42780000	14.21151515	1.19e-9	1.19e-9	0	0	0	0	0	0	0	0	42775000	152	0.1007	0.1194	0.1136	0.1697	0.1483	0.1416	0.2173	0.1604	0.098	6.092	4.073	5.552	0.915	1.046	0.956022945	0.735	1.360544218	0.891	1.139	0.877963126	85256.629	104873.1	0.812950404	81787
Chromosome_6_RagTag	49360000	49370000	13.42454545	1.39e-9	1.39e-9	0	0	0	0	0	0	0	0	49365000	158	0.0635	0.113	0.1007	0.1289	0.1131	0.128	0.191	0.1554	0.091	7.415	4.289	7.848	0.843	1	1	0.264	3.787878788	1	1	1	104873.1	104873.1	1	82445
Chromosome_6_RagTag	49370000	49380000	14.11939394	1.69e-9	1.69e-9	0	0	0	0	0	0	0	0	49375000	180	0.0499	0.0782	0.1058	0.1134	0.1174	0.112	0.2833	0.1962	0.0967	6.188	5.348	9.877	0.874	1.3	0.769230769	0.278	3.597122302	1.531	1.263	0.791765637	103960.706	87081.417	1.193833421	82446
Chromosome_6_RagTag	51160000	51170000	13.87969697	4.98e-10	4.98e-10	0	0	0	0	0	0	0	0	51165000	235	0.0491	0.15	0.1387	0.1483	0.1293	0.149	0.2008	0.1515	0.016	4.129	1.621	9.374	1.053	2.38	0.420168067	0.444	2.252252252	1.085	1.995	0.501253133	61638.162	90239.926	0.683047568	82625
Chromosome_6_RagTag	56430000	56440000	14.24181818	7.72e-10	7.72e-10	0	0	0	0	0	0	0	0	56435000	315	0.1988	0.1223	0.1142	0.2149	0.2168	0.1597	0.1481	0.1672	0.1505	4.357	4.804	4.818	0.828	0.526	1.901140684	1.417	0.705716302	1.319	0.841	1.189060642	205428.131	121377.283	1.692475939	83151
Chromosome_6_RagTag	57960000	57970000	14.30030303	2.67e-9	2.67e-9	0	0	0	0	0	0	0	0	57965000	308	0.139	0.1472	0.0944	0.1911	0.1757	0.1307	0.1467	0.2065	0.0407	2.585	2.686	4.44	1.205	0.851	1.175088132	0.605	1.652892562	0.856	1.147	0.871839582	144179.509	181010.083	0.796527501	83303
Chromosome_7_RagTag	2670000	2680000	14.09878788	1.31e-9	NA	0	0	0	2	0	0	0	2	2675000	53	0.0236	0.0816	0.097	0.195	0.0966	0.2141	0.5815	0.219	0.4098	16.609	9.283	9.869	0.563	0.563	1.776198934	0.097	10.30927835	0.576	1.772	0.564334086	19272.971	59253.4	0.325263546	84253
Chromosome_7_RagTag	2680000	2690000	14.11151515	1.2e-9	NA	0	0	0	3	0	0	0	3	2685000	61	0.0387	0.0627	0.0725	0.227	0.0764	0.224	0.6407	0.1527	0.5353	16.609	9.318	9.893	0.563	0.563	1.776198934	0.475	2.105263158	0.563	1.772	0.564334086	18834.8	59253.4	0.317868679	84254
Chromosome_7_RagTag	2780000	2790000	13.95363636	2.65e-9	NA	0	0	0	2	0	0	0	2	2785000	77	0.0419	0.0834	0.1441	0.1734	0.1509	0.2129	0.4755	0.2259	0.2974	12.981	5.623	10.824	0.491	0.846	1.182033097	0.311	3.215434084	0.716	1.731	0.577700751	50584.324	104873.1	0.482338407	84261
Chromosome_7_RagTag	2790000	2800000	13.82181818	2.65e-9	NA	0	0	0	0	0	0	0	0	2795000	104	0.0397	0.1342	0.1282	0.2193	0.1203	0.2103	0.4383	0.1688	0.233	7.976	4.988	11.277	0.633	0.607	1.647446458	0.218	4.587155963	1.023	0.922	1.084598698	93443.884	83888.038	1.113911902	84262
Chromosome_7_RagTag	2800000	2810000	13.19666667	2.65e-9	NA	0	0	0	0	0	0	0	0	2805000	85	0.0422	0.183	0.1361	0.2182	0.1278	0.2321	0.325	0.1695	0.1891	10.078	4.512	9.166	0.889	1	1	0.285	3.50877193	0.457	0.961	1.040582726	29643.018	66096.355	0.448481887	84263
Chromosome_7_RagTag	2860000	2870000	14.49121212	2.26e-9	NA	0	0	0	0	0	0	0	0	2865000	118	0.1099	0.1339	0.1267	0.155	0.1653	0.1707	0.1224	0.1653	0.1351	4.727	4.508	5.451	0.591	1.026	0.974658869	0.48	2.083333333	1.046	1.046	0.956022945	104873.155	104873.155	1	84269
Chromosome_7_RagTag	12980000	12990000	14.19515152	2.06e-9	2.06e-9	0	0	0	0	0	0	0	0	12985000	267	0.0572	0.1428	0.1098	0.1394	0.1146	0.1393	0.168	0.1522	0.0499	2.244	3.17	7.223	1	1	1	0.102	9.803921569	0.949	1	1	175960.319	185497.5	0.948585932	85244
Chromosome_7_RagTag	21990000	22000000	14.30606061	7.21e-10	NA	0	0	0	0	0	0	0	0	21995000	59	0.0802	0.0852	0.0846	0.1481	0.1117	0.1079	0.2887	0.1511	0.1197	7.039	5.592	6.058	1.772	1	1	0.316	3.164556962	1	1.772	0.564334086	33440.5	59253.4	0.564364239	86145
Chromosome_7_RagTag	22120000	22130000	15.66181818	1.6e-9	1.6e-9	0	0	0	0	0	0	0	0	22125000	83	0.0427	0.1165	0.0296	0.1878	0.0549	0.1553	0.4109	0.2109	0.3805	12.19	10.506	8.714	1	0.633	1.579778831	1	1	1	2.304	0.434027778	33440.5	77045.083	0.434038081	86158
Chromosome_7_RagTag	22130000	22140000	13.75636364	1.1e-9	NA	0	0	0	4	0	0	0	4	22135000	112	0.0491	0.0823	0.0537	0.1898	0.0752	0.1824	0.4921	0.1876	0.465	16.021	8.208	8.421	1	1	1	1	1	1	1.772	0.564334086	33440.5	59253.4	0.564364239	86159
Chromosome_7_RagTag	22140000	22150000	14.33363636	9.8e-10	NA	0	0	0	2	0	0	0	2	22145000	72	0.0658	0.0742	0.0609	0.1339	0.0867	0.156	0.3191	0.1574	0.3999	16.609	9.755	7.663	1	0.908	1.101321586	1	1	1	1.772	0.564334086	33440.5	59253.4	0.564364239	86160
